"geo_id","1988_price_sqft","1988_count","1989_price_sqft","1989_count","1990_price_sqft","1990_count","1991_price_sqft","1991_count","1992_price_sqft","1992_count","1993_price_sqft","1993_count","1994_price_sqft","1994_count","1995_price_sqft","1995_count","1996_price_sqft","1996_count","1997_price_sqft","1997_count","1998_price_sqft","1998_count","1999_price_sqft","1999_count","2000_price_sqft","2000_count","2001_price_sqft","2001_count","2002_price_sqft","2002_count","2003_price_sqft","2003_count","2004_price_sqft","2004_count","2005_price_sqft","2005_count","2006_price_sqft","2006_count","2007_price_sqft","2007_count","2008_price_sqft","2008_count","2009_price_sqft","2009_count","2010_price_sqft","2010_count","2011_price_sqft","2011_count","2012_price_sqft","2012_count","2013_price_sqft","2013_count","2014_price_sqft","2014_count"
"06081609201",311.4,10,342.79,12,369.8,5,362.68,14,327.33,6,321.72,12,241.5,5,261.9,8,280.91,13,318.9,10,327.04,11,367.1,12,427.67,18,477.04,7,546.0,11,440.85,8,531.38,16,501.68,9,557.98,9,611.3,15,591.5,5,610.13,17,543.35,29,"",0,524.03,17,587.46,18,593.02,6
"06081609202",255.12,29,322.72,31,323.66,10,294.82,12,261.89,20,246.44,16,261.79,13,235.15,13,232.47,15,254.38,19,278.39,18,238.33,13,321.94,15,435.53,6,396.13,12,443.87,12,480.76,21,619.66,16,600.09,23,599.47,21,623.48,4,456.7,19,446.44,13,"",0,370.78,30,535.25,21,571.07,12
"06081609300",281.4,3,198.93,2,163.33,1,"",0,277.07,1,8.37,1,"",0,124.12,1,162.44,1,75.85,1,"",0,159.75,1,249.96,4,"",0,"",0,480.56,1,"",0,527.47,1,310.35,1,397.33,2,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"06081609400","",0,"",0,"",0,"",0,418.03,1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"06081609500","",0,"",0,300.8,1,"",0,178.56,1,"",0,"",0,"",0,260.38,1,"",0,"",0,"",0,"",0,"",0,454.97,2,450.89,1,"",0,237.69,1,"",0,303.59,1,"",0,"",0,"",0,"",0,366.72,1,301.05,1,"",0
"06081609601",361.52,8,414.48,10,382.32,7,345.35,6,279.7,7,271.63,8,274.8,8,311.26,5,297.09,17,331.77,12,341.72,11,441.67,9,465.16,10,524.73,3,455.71,5,449.15,6,502.3,12,549.96,6,569.08,8,518.01,13,"",0,441.36,5,415.29,4,"",0,449.94,8,487.43,8,576.64,4
"06081609602",208.04,3,334.4,27,359.76,5,371.7,5,296.21,7,236.45,12,281.44,7,236.38,4,224.95,12,249.35,7,288.75,10,303.33,9,448.76,5,424.71,6,420.0,9,354.96,9,361.15,7,531.07,4,522.36,12,521.64,4,546.53,1,368.82,4,350.61,2,"",0,343.76,7,474.59,4,478.98,3
"06081609603",305.37,55,416.31,38,387.91,20,360.94,29,330.19,31,317.31,28,308.14,36,288.56,24,285.0,33,327.92,37,369.21,39,401.5,35,504.23,27,502.5,24,507.69,37,504.96,33,564.67,45,639.33,31,629.71,39,644.35,36,533.05,3,499.75,18,443.78,19,"",0,437.24,34,548.25,31,600.96,12
"06081609700","",0,"",0,"",0,"",0,"",0,1178.57,1,"",0,1030.96,1,"",0,"",0,"",0,"",0,"",0,2552.38,1,"",0,572.63,2,"",0,"",0,1169.68,2,553.44,1,"",0,"",0,3451.67,1,"",0,1642.98,1,"",0,2733.87,1
"06081609800",179.51,2,"",0,301.68,1,179.16,1,456.48,1,169.44,3,"",0,262.83,1,260.41,3,255.17,1,373.42,1,"",0,1475.0,1,"",0,"",0,"",0,"",0,768.34,2,908.29,2,"",0,"",0,1404.22,1,"",0,"",0,"",0,"",0,"",0
"06081609900",484.7,1,402.0,1,"",0,188.92,1,"",0,"",0,"",0,165.11,1,"",0,175.79,1,325.53,2,"",0,495.94,1,"",0,482.72,2,"",0,774.38,1,510.02,2,"",0,"",0,"",0,"",0,994.68,1,"",0,323.75,1,"",0,"",0
"06081610000",239.48,9,268.52,15,260.87,13,246.49,13,237.14,11,218.03,6,179.68,10,210.36,6,196.84,12,202.86,4,219.53,11,235.74,14,328.4,11,388.14,9,327.92,8,329.12,12,374.95,19,469.66,11,213.57,6,444.49,12,251.67,1,307.52,7,299.55,3,"",0,329.17,7,334.98,8,401.06,6
"06081610100",217.95,8,268.54,4,297.12,2,281.43,1,176.14,4,103.27,3,198.11,5,205.89,17,130.34,3,197.89,7,208.5,6,200.66,4,179.69,8,299.87,2,"",0,385.07,7,327.99,6,612.38,9,312.12,3,276.97,11,"",0,232.22,1,292.15,3,"",0,235.77,2,282.89,7,329.23,3
"06081610201",177.33,12,180.79,8,236.08,7,217.78,12,216.22,2,117.82,4,147.39,3,114.79,8,207.27,3,150.96,2,138.62,10,194.66,10,211.45,8,242.69,4,327.25,8,221.43,7,358.1,9,477.72,19,587.25,10,235.72,7,258.39,1,232.2,11,180.06,3,"",0,181.88,4,255.69,4,129.77,4
"06081610202",254.25,5,272.91,11,313.44,5,247.15,2,261.83,2,126.28,1,137.61,3,263.02,1,159.69,3,248.19,6,229.56,3,214.27,1,355.85,3,245.12,1,365.28,3,296.31,3,513.74,2,551.69,2,549.18,3,609.35,2,"",0,371.25,2,280.51,3,"",0,323.08,2,518.63,2,482.18,2
