"geo_id","2004_Y","2004_N","2004_U","2005_Y","2005_N","2005_U","2006_Y","2006_N","2006_U","2007_Y","2007_N","2007_U","2008_Y","2008_N","2008_U","2009_Y","2009_N","2009_U","2010_Y","2010_N","2010_U","2011_Y","2011_N","2011_U","2012_Y","2012_N","2012_U","2013_Y","2013_N","2013_U","2014_Y","2014_N","2014_U"
"06081609201",0,0,0,0,0,0,763,190,0,903,219,0,904,232,0,197,44,2,899,290,0,950,276,0,0,0,0,962,257,0,0,0,0
"06081609202",1,0,0,0,0,0,539,251,0,625,282,0,610,306,0,115,50,3,583,308,1,613,314,0,1,0,0,621,307,0,0,0,0
"06081609300",1,0,0,0,0,0,869,89,0,988,104,0,982,116,0,208,26,3,932,127,0,969,129,0,15,1,0,965,133,0,0,0,0
"06081609400",0,0,0,0,0,0,887,91,0,1052,110,0,1055,122,0,214,22,5,1019,119,0,1048,129,1,1,0,0,1039,139,0,0,0,0
"06081609500",0,1,0,0,0,0,1319,126,3,1584,153,1,1587,162,1,327,25,4,1523,166,2,1592,160,1,1,1,0,1585,167,1,0,0,0
"06081609601",0,0,0,0,0,0,782,97,2,920,115,2,922,115,2,180,22,1,888,126,2,911,130,4,1,0,1,900,142,2,0,0,0
"06081609602",0,0,0,0,0,0,492,53,0,584,63,0,593,58,0,100,16,1,573,58,0,588,63,0,0,1,0,586,66,0,0,0,0
"06081609603",0,0,0,0,0,0,1635,208,2,1876,246,4,1886,254,3,364,36,4,1808,262,2,1872,275,2,1,2,0,1867,283,1,0,0,0
"06081609700",0,0,0,0,0,0,1210,122,7,1421,161,11,1432,170,10,312,42,2,1376,175,9,1436,178,12,2,1,2,1446,174,9,0,0,0
"06081609800",1,0,0,0,0,0,1167,179,2,1380,215,1,1394,218,0,247,35,7,1338,223,2,1383,229,1,1,1,0,1382,230,1,0,0,0
"06081609900",0,0,0,0,0,0,820,103,0,970,117,0,971,131,0,175,27,1,939,133,0,973,128,2,0,0,0,976,127,0,0,0,0
"06081610000",0,0,0,0,0,0,739,238,1,895,263,0,892,265,0,185,44,6,849,274,0,878,278,1,0,0,0,881,277,0,0,0,0
"06081610100",0,0,1,0,0,0,340,148,2,401,165,1,399,172,0,79,25,1,396,168,0,402,169,0,0,0,1,411,160,0,0,0,0
"06081610201",0,0,0,0,0,0,305,168,0,387,189,0,383,201,0,63,31,4,373,203,0,382,202,0,0,0,0,380,204,0,0,0,0
"06081610202",0,0,0,0,0,0,31,45,2,36,53,2,34,60,0,6,12,0,33,58,1,34,59,0,0,1,0,35,58,0,0,0,0
"06081610203",0,0,0,0,0,0,72,123,1,99,137,1,90,145,0,20,26,0,88,143,0,95,148,0,0,0,0,95,148,0,0,0,0
"06081610302",0,0,0,0,0,0,265,27,0,280,36,0,292,31,0,4,1,0,300,38,0,305,41,0,5,2,0,304,39,0,0,0,0
"06081610303",0,0,0,0,0,0,1649,228,4,1975,281,2,1973,293,1,440,59,4,1838,325,1,1979,346,1,0,0,0,2044,374,0,0,0,0
"06081610304",0,0,0,0,0,0,1236,269,0,1509,303,0,1501,321,0,279,44,4,1437,327,0,1486,335,1,0,0,0,1463,359,0,0,0,0
"06081610400",1,0,0,0,0,0,539,310,0,685,334,0,684,353,0,104,62,7,655,367,2,660,377,0,1,2,0,647,391,0,0,0,0
"06081610500",0,0,0,0,0,0,468,139,0,613,165,0,597,184,0,123,32,5,573,185,0,590,190,1,0,0,1,583,198,0,0,0,0
"06081610601",0,1,0,0,0,0,367,254,2,488,302,1,462,345,1,84,63,4,436,351,3,439,366,4,0,2,0,431,377,1,0,0,0
"06081610602",0,0,0,0,0,0,699,163,1,858,197,0,850,211,0,156,41,4,797,230,2,830,235,1,0,3,0,824,241,1,0,0,0
"06081610700",0,0,0,0,0,0,538,271,0,660,306,0,660,316,0,126,47,3,643,320,0,665,315,2,0,0,0,664,318,0,0,0,0
"06081610800",0,0,0,0,0,0,164,269,4,208,312,1,210,315,1,39,51,3,201,317,2,207,318,2,0,0,0,199,327,1,0,0,0
"06081610900",0,0,0,0,0,0,594,462,1,738,524,0,711,561,0,129,95,4,676,567,1,702,575,0,0,0,0,693,584,0,0,0,0
"06081611000",0,0,0,0,0,0,851,455,2,997,510,2,992,522,1,188,90,4,936,525,2,970,544,1,0,1,0,966,548,1,0,0,0
"06081611100",2,1,0,0,0,0,1658,209,2,1959,237,1,1958,252,1,381,43,2,1890,260,1,1949,263,2,2,1,0,1946,268,0,0,0,0
"06081611200",0,0,0,0,0,0,779,136,0,907,143,0,907,151,0,163,21,1,860,163,2,887,171,0,0,0,0,896,162,0,0,0,0
"06081611300",0,0,0,0,0,0,1235,216,0,1447,253,4,1453,262,2,286,54,2,1396,276,5,1433,282,3,2,1,0,1416,304,2,0,0,0
"06081611400",0,2,0,0,0,0,1078,225,8,1235,264,10,1224,273,7,216,63,2,1171,276,8,1195,298,9,3,3,0,1167,316,8,0,0,0
"06081611500",0,0,0,0,0,0,732,82,2,847,117,2,857,109,3,171,24,2,817,109,3,853,113,3,1,1,0,846,124,2,0,0,0
"06081611600",0,0,0,0,0,0,575,95,0,680,111,0,685,118,0,153,24,1,654,112,0,693,110,0,1,0,0,698,105,0,0,0,0
"06081611700",0,0,0,0,0,0,599,167,1,809,221,2,839,243,1,240,74,4,779,261,2,807,269,3,0,0,0,790,288,1,0,0,0
"06081611800",0,0,0,0,0,0,474,130,2,654,170,2,653,184,2,157,58,4,592,222,2,600,231,6,0,0,0,585,252,1,0,0,0
"06081611900",0,0,0,0,0,0,1104,320,0,1470,424,3,1443,471,2,284,134,15,1360,532,5,1388,557,8,0,4,0,1357,594,3,0,0,0
"06081612000",0,0,0,0,0,0,665,198,1,961,268,2,926,325,0,203,74,7,854,362,3,854,393,3,4,4,3,831,418,1,0,0,0
"06081612100",1,0,0,0,0,0,356,171,1,516,272,0,517,288,0,122,146,4,478,303,1,488,315,2,2,1,0,476,329,1,0,0,0
"06081612500",0,0,0,0,0,0,566,303,2,675,345,1,669,369,1,169,84,4,704,364,3,734,371,2,0,0,0,743,375,1,0,0,0
"06081612600",0,2,0,0,0,0,476,443,2,549,495,0,539,520,0,117,90,3,520,515,0,556,510,0,1,6,0,549,528,0,0,0,0
"06081612700",0,0,0,0,0,0,651,65,0,729,83,0,721,94,0,135,23,3,690,95,0,713,102,0,0,0,0,709,106,0,0,0,0
"06081612800",0,0,0,0,0,0,927,108,0,1057,135,0,1056,138,0,217,30,5,1000,143,1,1044,149,0,4,2,0,1040,155,0,0,0,0
"06081612900",0,0,0,0,0,0,1205,251,3,1377,292,1,1391,295,2,310,46,4,1336,293,2,1399,297,5,2,2,0,1402,300,1,0,0,0
"06081613000",0,0,0,0,0,0,798,174,3,948,189,1,954,183,1,210,42,1,899,194,2,934,203,2,0,0,0,933,206,0,0,0,0
"06081613200",1,0,0,0,0,0,1787,212,14,2055,253,18,2065,254,14,420,58,2,1985,265,19,2039,276,19,2,3,1,2040,284,13,0,0,0
"06081613300",2,0,0,0,0,0,725,134,11,849,168,9,854,166,7,151,32,4,808,179,8,852,171,9,3,0,0,837,189,8,0,0,0
"06081613400",0,1,0,0,0,0,755,235,14,909,277,9,908,285,8,210,70,2,872,291,10,882,307,10,1,5,0,882,308,9,0,0,0
"06081613501",0,0,0,0,0,0,754,204,14,864,235,17,873,254,19,145,43,9,837,274,19,862,279,16,1,0,0,841,302,14,0,0,0
"06081613502",1,0,2,0,0,0,632,1072,19,799,1245,24,804,1310,24,185,261,9,818,1249,17,871,1281,17,7,4,2,887,1273,13,0,0,0
"06081613600",0,0,0,0,0,0,583,1076,20,678,1258,29,671,1300,17,98,269,11,682,1258,18,707,1285,17,2,3,1,730,1270,16,0,0,0
"06081613700",0,0,0,0,0,0,1680,484,21,1966,573,18,2019,577,21,363,98,11,1940,613,20,2009,626,16,3,5,1,2005,645,13,0,0,0
"06081613800",0,0,0,0,0,0,249,566,102,312,678,106,315,739,119,68,130,16,307,737,116,323,755,114,2,6,1,344,753,101,0,0,0
"06081613900",0,1,0,0,0,0,1209,225,3,1402,251,2,1399,263,1,307,44,3,1338,255,1,1402,259,1,1,4,0,1401,259,1,0,0,0
"06081614000",0,0,0,0,0,0,1045,182,1,1310,203,0,1314,210,0,229,24,6,1241,246,0,1279,243,1,0,0,0,1277,247,0,0,0,0
"06085120500",0,0,0,0,0,0,7,2,0,7,3,0,8,2,0,0,0,0,8,2,0,8,2,0,8,2,0,0,0,0,8,2,0
"06085121000",0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0
"06085123300",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"06085443301",0,0,0,0,0,0,2,1,0,5,0,0,4,0,0,2,0,0,3,0,0,3,1,0,4,0,0,0,0,0,4,0,0
"06085500100",5,4,0,0,0,0,610,388,24,781,465,1,845,471,1,166,75,9,851,483,29,905,512,16,965,507,4,0,0,0,986,487,1
"06085500200",6,3,0,0,0,0,429,322,7,512,354,6,529,386,6,92,46,6,530,354,5,553,442,6,528,474,6,0,0,0,527,474,5
"06085500300",4,1,0,0,0,0,403,187,13,502,214,15,478,512,14,102,96,1,544,434,17,620,365,21,664,334,16,0,0,0,668,323,15
"06085500400",6,0,0,0,0,0,338,166,2,383,189,2,377,197,2,65,33,1,363,195,3,384,192,3,379,203,3,0,0,0,391,182,2
"06085500500",19,0,1,0,0,0,1122,254,1,1291,293,4,1298,300,1,225,75,7,1344,311,2,1409,306,3,1403,326,2,0,0,0,1406,320,2
"06085500600",9,0,0,0,0,0,629,217,4,757,269,4,763,274,4,159,28,3,744,249,7,781,264,4,770,277,2,0,0,0,767,280,0
"06085500800",2,0,0,0,0,0,218,152,2,252,186,6,292,609,4,73,343,0,429,675,2,482,429,215,516,605,3,0,0,0,558,562,2
"06085500901",7,1,0,0,0,0,215,153,2,239,180,2,234,266,3,33,207,2,267,407,2,300,395,4,336,362,2,0,0,0,367,329,1
"06085500902",0,0,0,0,0,0,20,82,0,23,87,0,25,85,0,4,14,1,19,88,0,20,87,3,14,96,0,0,0,0,16,95,0
"06085501000",2,3,0,0,0,0,309,300,4,405,348,3,388,371,3,70,65,1,394,380,9,407,393,6,403,406,1,0,0,0,383,419,0
"06085501101",4,1,0,0,0,0,406,197,2,496,225,2,487,248,1,85,42,2,456,263,4,470,271,2,482,286,0,0,0,0,502,276,0
"06085501102",11,2,0,0,0,0,696,251,2,840,303,0,827,323,0,147,64,5,804,295,4,838,310,4,806,347,1,0,0,0,802,352,0
"06085501200",8,2,0,0,0,0,441,299,1,537,348,1,525,374,2,113,59,4,509,368,2,522,372,7,511,390,0,0,0,0,518,382,0
"06085501300",9,1,1,0,0,0,443,158,0,529,179,1,523,192,0,90,32,3,502,198,2,519,199,0,516,200,3,0,0,0,517,203,0
"06085501401",1,0,0,0,0,0,248,128,1,297,156,3,279,178,1,50,23,0,265,175,7,264,190,4,250,207,1,0,0,0,251,205,1
"06085501402",3,0,0,0,0,0,259,174,1,312,194,2,312,202,0,54,26,4,303,201,4,310,209,0,298,223,0,0,0,0,290,231,0
"06085501501",0,0,0,0,0,0,203,174,0,305,219,2,317,214,3,85,28,4,331,181,7,336,195,3,313,219,2,0,0,0,310,224,0
"06085501502",4,2,0,0,0,0,320,165,0,456,239,1,476,226,0,107,28,3,450,229,2,457,242,2,443,257,1,0,0,0,443,258,0
"06085501600",2,3,0,0,0,0,356,315,10,475,399,10,479,416,0,97,63,7,463,410,6,490,410,4,482,423,3,0,0,0,472,436,0
"06085501700",5,2,0,0,0,0,247,284,4,324,343,3,316,355,4,60,57,6,310,350,5,314,354,6,296,375,3,0,0,0,303,369,2
"06085501800",13,4,1,0,0,0,837,290,3,1016,354,3,1016,367,3,195,51,13,980,363,8,1013,364,8,1008,377,4,0,0,0,1014,378,1
"06085501900",3,2,0,0,0,0,424,209,1,501,229,1,510,503,0,111,92,7,803,295,6,819,301,9,797,343,4,0,0,0,770,373,0
"06085502001",15,3,0,0,0,0,635,366,0,776,415,0,765,433,0,131,68,9,718,438,6,734,458,5,733,465,0,0,0,0,727,482,1
"06085502002",7,5,0,0,0,0,375,211,0,445,238,0,436,253,0,89,35,3,416,254,5,427,264,6,422,274,1,0,0,0,433,263,0
"06085502101",14,2,0,0,0,0,753,220,1,1100,352,2,1152,306,0,168,47,6,1071,339,4,1101,352,6,1082,378,1,0,0,0,1068,391,0
"06085502102",8,3,2,0,0,0,566,333,0,635,383,0,626,398,0,111,43,6,601,395,2,623,398,3,612,412,1,0,0,0,615,409,0
"06085502201",5,1,0,0,0,0,441,271,0,522,296,0,522,302,0,84,60,1,558,367,4,603,348,10,606,357,2,0,0,0,604,361,0
"06085502202",11,1,0,0,0,0,740,210,0,840,230,0,827,247,0,133,42,5,777,248,3,820,254,2,803,273,0,0,0,0,808,268,0
"06085502301",7,1,0,0,0,0,654,176,0,774,204,0,779,208,0,167,28,1,752,201,0,777,209,1,777,216,0,0,0,0,774,220,0
"06085502302",10,0,0,0,0,0,402,95,1,458,115,0,456,119,0,87,20,2,436,123,1,453,123,1,444,134,0,0,0,0,451,128,0
"06085502400",37,9,0,0,0,0,1706,433,4,2000,511,6,1972,597,5,383,107,5,1939,551,9,2015,560,12,2034,564,5,0,0,0,2047,561,4
"06085502500",31,4,0,0,0,0,1659,295,1,1928,343,1,1912,371,1,341,69,7,1811,379,3,1899,395,3,1891,412,1,0,0,0,1904,399,1
"06085502601",11,0,0,0,0,0,802,100,0,909,122,0,913,122,0,153,30,2,863,132,2,895,140,2,902,136,2,0,0,0,915,124,1
"06085502603",14,1,0,0,0,0,652,144,0,747,153,0,738,161,0,118,27,0,696,160,0,731,169,0,729,173,1,0,0,0,722,179,0
"06085502604",4,5,0,0,0,0,316,182,0,395,195,0,430,166,0,56,41,0,399,173,41,435,176,27,432,206,1,0,0,0,424,214,0
"06085502701",16,1,0,0,0,0,872,348,3,1000,399,3,1043,356,2,202,49,7,1006,339,6,1050,347,6,1034,366,3,0,0,0,1036,366,1
"06085502702",34,4,0,0,0,0,1703,425,3,2027,475,2,2091,623,0,391,117,11,2065,541,4,2156,555,6,2148,574,2,0,0,0,2127,594,1
"06085502800",21,3,0,0,0,0,907,193,3,1085,216,3,1081,228,2,193,34,2,1031,220,4,1083,224,4,1070,239,2,0,0,0,1072,239,0
"06085502901",22,4,0,0,0,0,1249,260,0,1421,299,0,1429,304,0,249,42,4,1350,304,4,1408,321,4,1399,334,2,0,0,0,1395,340,0
"06085502902",39,4,0,0,0,0,1806,303,2,2099,353,3,2091,418,2,353,78,7,2090,487,3,2225,457,4,2245,444,1,0,0,0,2255,435,0
"06085502903",24,3,1,0,0,0,1490,180,0,1709,209,0,1701,223,0,294,42,6,1612,243,3,1672,254,0,1668,257,1,0,0,0,1672,254,0
"06085502906",13,0,0,0,0,0,866,206,2,995,239,3,1030,222,2,176,40,7,975,227,9,1022,235,9,1021,245,1,0,0,0,1026,240,1
"06085502907",24,1,0,0,0,0,1009,146,0,1166,167,0,1157,181,0,191,28,1,1095,194,3,1136,197,5,1135,203,0,0,0,0,1134,204,0
"06085502908",19,2,0,0,0,0,1521,248,0,1750,285,0,1738,308,0,281,44,4,1652,322,5,1710,331,6,1703,343,1,0,0,0,1698,349,0
"06085502909",17,1,0,0,0,0,985,298,1,1180,328,0,1168,379,0,183,64,7,1097,403,5,1112,430,6,1073,478,0,0,0,0,1068,483,0
"06085502910",13,2,0,0,0,0,590,176,1,701,189,0,688,203,1,108,32,1,659,198,3,684,206,2,675,216,1,0,0,0,668,224,0
"06085503001",23,2,0,0,0,0,1150,192,0,1333,231,0,1328,240,0,242,46,2,1260,257,1,1306,260,3,1292,275,1,0,0,0,1301,271,0
"06085503002",11,0,0,0,0,0,784,126,1,909,149,0,898,164,0,152,29,5,869,156,3,897,159,6,908,158,1,0,0,0,907,160,0
"06085503003",21,1,0,0,0,0,1316,190,1,1540,210,5,1525,238,4,265,36,3,1442,251,1,1514,249,4,1501,266,0,0,0,0,1490,277,0
"06085503105",1,2,0,0,0,0,193,89,0,232,117,0,226,124,1,40,25,1,213,126,1,215,133,3,205,144,0,0,0,0,203,146,0
"06085503108",33,2,0,0,0,0,918,187,5,1099,209,7,1093,232,4,214,44,7,986,261,13,1046,275,11,1002,327,7,0,0,0,1015,317,6
"06085503110",3,1,0,0,0,0,186,115,0,246,135,0,228,160,0,47,23,6,190,179,7,200,184,4,180,208,0,0,0,0,170,217,0
"06085503111",17,3,1,0,0,0,659,141,1,856,183,1,826,226,1,167,42,7,783,233,5,801,242,11,792,259,3,0,0,0,792,260,2
"06085503112",10,1,0,0,0,0,348,181,3,548,236,2,520,275,1,98,48,7,472,299,7,457,324,15,441,351,5,0,0,0,430,365,1
"06085503113",5,4,0,0,0,0,359,204,1,446,238,2,436,279,122,77,50,6,414,405,5,426,408,6,417,427,1,0,0,0,418,422,1
"06085503115",12,1,0,0,0,0,788,175,12,1181,223,11,1265,233,0,283,66,14,1223,261,10,1264,271,20,1258,346,4,0,0,0,1242,372,2
"06085503116",6,2,0,0,0,0,451,53,2,568,75,2,568,88,1,112,22,3,516,111,0,548,107,2,526,133,0,0,0,0,514,143,0
"06085503117",2,1,0,0,0,0,243,117,0,317,130,0,304,146,0,66,15,0,277,155,6,284,161,6,275,176,0,0,0,0,273,177,0
"06085503118",9,0,0,0,0,0,451,82,1,555,323,1,533,349,1,99,20,6,492,363,6,490,384,9,467,415,1,0,0,0,456,425,1
"06085503121",3,1,0,0,0,0,364,194,0,452,208,1,433,231,4,56,29,6,398,250,7,400,260,8,374,290,4,0,0,0,375,292,6
"06085503122",8,0,0,0,0,0,231,75,2,283,86,2,271,106,2,42,23,2,251,110,3,257,117,3,245,129,3,0,0,0,232,143,1
"06085503123",1,1,0,0,0,0,76,88,2,94,101,2,129,69,0,23,29,4,175,65,1,177,75,3,181,79,1,0,0,0,181,84,1
"06085503204",31,6,0,0,0,0,1122,205,1,1388,262,1,1341,330,2,255,60,10,1242,358,13,1268,388,17,1229,439,7,0,0,0,1240,433,0
"06085503207",17,0,0,0,0,0,714,142,2,859,155,2,845,181,1,134,34,1,802,190,3,818,206,4,816,211,1,0,0,0,820,207,1
"06085503208",8,1,0,0,0,0,553,95,0,702,116,0,669,158,0,129,27,6,639,153,1,660,167,0,642,184,1,0,0,0,639,188,0
"06085503210",12,0,0,0,0,0,525,166,2,666,196,1,649,218,2,134,28,5,623,209,5,641,227,1,633,235,1,0,0,0,613,255,1
"06085503211",15,2,0,0,0,0,788,139,0,956,159,0,953,179,0,167,33,9,874,206,6,910,217,5,902,228,2,0,0,0,902,229,0
"06085503212",16,2,0,0,0,0,692,100,1,836,115,0,819,137,1,136,21,5,777,153,2,797,152,8,789,168,0,0,0,0,780,177,0
"06085503213",11,2,0,0,0,0,351,191,0,428,211,0,404,242,0,74,37,8,381,235,10,389,255,2,381,264,1,0,0,0,388,258,0
"06085503214",7,0,0,0,0,0,251,87,2,350,115,2,356,119,1,82,33,1,379,112,4,392,121,3,427,128,1,0,0,0,422,133,1
"06085503217",16,3,0,0,0,0,656,138,0,855,158,0,806,230,0,155,54,15,667,313,20,665,362,9,621,415,0,0,0,0,619,417,0
"06085503218",4,0,0,0,0,0,331,72,0,440,86,0,407,126,0,78,24,6,394,117,5,407,125,1,389,143,1,0,0,0,381,152,0
"06085503304",14,3,0,0,0,0,760,188,2,988,210,3,954,271,3,194,56,17,840,327,10,865,349,14,825,402,3,0,0,0,823,404,2
"06085503305",23,4,0,0,0,0,711,167,0,888,205,3,855,249,2,160,40,11,813,259,7,826,276,4,809,294,4,0,0,0,801,304,2
"06085503306",7,1,0,0,0,0,476,81,0,566,108,1,551,132,0,111,25,4,520,139,3,534,146,3,516,166,1,0,0,0,521,162,0
"06085503312",12,2,0,0,0,0,661,109,3,794,145,3,792,162,2,147,30,6,756,168,6,781,172,7,782,177,2,0,0,0,772,186,2
"06085503313",27,0,0,0,0,0,989,78,0,1172,97,0,1165,110,0,209,22,11,1091,121,2,1139,134,2,1134,139,2,0,0,0,1138,137,0
"06085503315",15,4,0,0,0,0,928,204,0,1110,228,0,1094,253,0,206,39,7,1023,265,7,1061,280,6,1041,307,1,0,0,0,1036,312,0
"06085503321",18,0,0,0,0,0,799,83,0,952,99,0,959,113,0,157,17,6,897,116,6,941,127,4,947,123,2,0,0,0,937,135,0
"06085503322",21,1,0,0,0,0,721,101,0,888,120,0,864,157,0,148,24,0,828,159,3,840,175,6,833,186,2,0,0,0,844,191,0
"06085503323",20,1,1,0,0,0,857,108,0,1061,126,0,1048,149,0,188,28,13,983,158,5,1024,166,7,1013,183,1,0,0,0,1000,196,1
"06085503324",12,4,1,0,0,0,646,106,2,760,128,2,761,134,2,139,23,4,723,136,4,753,143,1,746,150,1,0,0,0,755,152,2
"06085503325",16,1,1,0,0,0,785,150,2,955,172,0,933,202,1,158,33,7,888,203,1,923,208,4,898,236,1,0,0,0,890,245,0
"06085503326",31,7,0,0,0,0,1243,91,8,1474,93,10,1539,150,11,422,51,12,1387,173,12,1509,180,13,1500,201,9,0,0,0,1509,182,9
"06085503327",22,1,0,0,0,0,855,139,3,1050,157,3,1041,174,3,193,37,6,988,178,8,1027,189,2,1019,198,3,0,0,0,1022,203,2
"06085503329",25,1,0,0,0,0,773,57,5,893,73,7,893,81,5,185,21,2,815,91,6,878,95,6,860,113,6,0,0,0,861,113,5
"06085503330",37,2,0,0,0,0,1563,81,20,1856,93,22,1856,118,20,487,18,5,1608,165,22,1812,161,21,1798,182,20,0,0,0,1810,238,20
"06085503331",24,3,0,0,0,0,980,178,0,1112,216,0,1107,232,0,173,37,0,1047,243,6,1087,245,7,1088,251,0,0,0,0,1096,243,0
"06085503332",33,1,3,0,0,0,2085,211,1,2307,254,1,2285,283,2,367,45,6,2177,290,4,2252,315,3,2238,328,19,0,0,0,2262,320,2
"06085503333",22,2,0,0,0,0,932,151,1,1130,164,0,1123,180,1,189,34,1,1029,215,6,1084,213,10,1070,237,1,0,0,0,1091,244,0
"06085503334",43,2,0,0,0,0,1996,147,7,2398,192,7,2412,196,6,608,50,20,2218,218,8,2387,214,13,2346,265,12,0,0,0,2370,265,4
"06085503336",11,1,0,0,0,0,562,114,1,696,137,0,682,159,0,129,23,3,635,170,5,657,180,4,646,194,1,0,0,0,647,192,2
"06085503337",8,1,0,0,0,0,457,116,1,580,121,1,575,134,1,103,20,2,522,149,5,548,155,7,543,166,1,0,0,0,531,178,1
"06085503401",10,2,0,0,0,0,583,104,0,757,124,1,708,185,1,137,33,10,670,186,2,682,205,7,681,211,1,0,0,0,671,222,1
"06085503402",3,0,1,0,0,0,382,80,0,483,83,0,465,106,1,72,22,3,438,123,0,444,125,3,429,143,0,0,0,0,437,135,0
"06085503504",14,3,0,0,0,0,719,123,0,935,152,0,890,205,0,194,43,6,840,217,7,857,238,0,857,238,1,0,0,0,859,235,1
"06085503506",13,1,0,0,0,0,594,110,0,820,127,0,780,174,0,154,24,7,755,168,5,781,169,4,756,198,0,0,0,0,758,196,0
"06085503507",2,1,0,0,0,0,220,40,0,298,43,0,281,61,0,59,13,4,277,57,0,273,68,1,273,69,0,0,0,0,267,74,1
"06085503508",13,2,0,0,0,0,764,126,0,1001,155,2,970,204,0,196,47,8,895,238,4,902,264,7,894,278,2,0,0,0,889,284,0
"06085503509",11,1,0,0,0,0,535,107,1,700,121,1,679,156,1,123,43,6,629,170,6,656,176,4,655,180,1,0,0,0,640,195,1
"06085503510",11,0,0,0,0,0,711,117,0,891,146,0,836,208,2,165,33,7,805,204,7,816,225,5,806,240,1,0,0,0,799,248,1
"06085503511",15,2,0,0,0,0,530,97,0,683,120,0,661,145,1,117,30,3,627,150,3,653,154,0,638,170,0,0,0,0,635,172,0
"06085503601",2,1,0,0,0,0,240,194,3,301,247,1,317,236,0,64,29,2,322,218,2,325,225,3,320,231,1,0,0,0,323,229,0
"06085503602",6,2,0,0,0,0,442,149,3,507,180,2,497,218,1,91,46,5,491,203,5,507,206,6,484,231,4,0,0,0,481,236,2
"06085503703",6,0,0,0,0,0,333,110,0,454,121,0,442,141,0,79,25,7,402,148,1,428,149,6,425,157,1,0,0,0,417,166,0
"06085503707",13,3,0,0,0,0,745,175,1,966,217,1,890,297,2,182,58,16,815,315,14,834,343,13,799,391,0,0,0,0,786,404,0
"06085503708",2,1,0,0,0,0,376,103,1,432,117,1,416,140,0,64,20,3,399,136,4,410,142,4,405,154,0,0,0,0,408,150,0
"06085503709",2,0,0,0,0,0,293,135,0,359,154,0,345,172,0,54,27,3,325,178,4,331,184,5,324,196,0,0,0,0,325,194,0
"06085503710",3,0,0,0,0,0,261,111,3,327,135,4,309,156,1,64,26,2,291,166,3,292,180,3,279,194,2,0,0,0,279,194,1
"06085503711",3,1,0,0,0,0,328,225,1,426,273,1,416,286,2,92,40,5,413,268,10,414,282,8,405,299,1,0,0,0,402,300,1
"06085503712",4,1,0,0,0,0,224,152,0,362,149,0,358,222,1,70,70,8,363,201,5,365,206,10,361,217,4,0,0,0,360,220,1
"06085503713",2,0,0,0,0,0,302,145,1,400,182,1,360,223,1,52,42,5,314,246,12,308,268,8,273,308,5,0,0,0,259,325,0
"06085503802",29,1,0,0,0,0,1257,223,0,1512,251,0,1489,281,0,260,51,13,1427,283,8,1466,294,10,1442,330,0,0,0,0,1437,334,0
"06085503803",13,1,0,0,0,0,938,211,0,1098,248,0,1070,288,0,179,50,7,980,325,8,1002,346,10,969,388,1,0,0,0,963,395,0
"06085503804",14,1,0,0,0,0,858,159,1,1061,177,1,1041,221,1,174,62,12,996,350,9,1038,348,9,1047,351,1,0,0,0,1044,351,2
"06085503902",12,2,0,0,0,0,606,205,8,767,251,1,752,279,1,148,70,6,708,293,6,728,302,2,707,327,1,0,0,0,710,323,0
"06085503903",8,2,0,0,0,0,483,103,0,604,116,1,587,143,0,99,27,5,554,148,3,561,162,5,564,167,0,0,0,0,550,179,1
"06085504001",8,2,0,0,0,0,638,190,0,801,217,0,768,260,2,136,58,8,769,297,9,794,310,8,800,313,1,0,0,0,809,304,0
"06085504002",11,4,1,0,0,0,536,200,2,696,233,2,669,269,3,151,43,10,653,249,13,667,266,8,656,281,4,0,0,0,644,295,2
"06085504101",9,2,0,0,0,0,563,138,0,715,162,2,682,214,0,136,37,13,668,199,6,696,199,7,682,219,2,0,0,0,679,221,2
"06085504102",12,5,0,0,0,0,813,129,0,1058,167,1,1008,226,1,199,41,14,968,228,4,989,239,7,978,258,1,0,0,0,955,280,1
"06085504201",13,3,0,0,0,0,1132,135,1,1341,165,3,1323,191,3,217,46,4,1277,188,10,1324,190,7,1307,231,7,0,0,0,1319,219,4
"06085504202",18,4,0,0,0,0,1037,127,1,1229,165,7,1249,177,3,251,27,5,1202,181,15,1237,194,14,1235,206,10,0,0,0,1232,209,8
"06085504307",21,1,0,0,0,0,1100,234,3,1363,288,3,1367,302,2,215,41,4,1258,343,6,1307,355,7,1278,391,3,0,0,0,1277,394,2
"06085504308",24,1,0,0,0,0,1064,125,2,1217,156,5,1210,166,6,207,26,6,1141,180,7,1195,181,8,1179,201,6,0,0,0,1181,199,4
"06085504311",33,4,0,0,0,0,1568,284,1,1840,324,4,1804,375,1,376,62,4,1586,437,2,1716,460,4,1636,541,3,0,0,0,1610,570,0
"06085504314",13,4,0,0,0,0,953,196,1,1094,218,1,1082,234,1,200,29,3,1007,237,3,1072,243,2,1059,258,2,0,0,0,1054,262,1
"06085504315",32,2,1,0,0,0,1402,314,1,1601,334,1,1602,362,1,277,52,11,1482,390,8,1562,397,7,1522,443,3,0,0,0,1516,449,1
